productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
623430,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/623430_200w.jpg,3,24073,https://cpt.tcgcsv.com/Dn_6,2026-01-14T20:07:40.04,1,,0.08,0.27,2.49,0.22,0.22,Reverse Holofoil,,003/159,Rare,Grass,120,Stage 2,"[G] Scale Hurricane (60x)
<br>Flip 4 coins. This attack does 60 damage for each heads. If at least 2 of them are heads, your opponentâs Active PokÃ©mon is now Paralyzed.",Rx2,1,,
623431,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/623431_200w.jpg,3,24073,https://cpt.tcgcsv.com/Fn_6,2025-11-13T17:01:44.567,1,,0.01,0.16,2.37,0.13,0.13,Reverse Holofoil,,004/159,Common,Grass,70,Basic,"[G] Leech Life (10)
<br>Heal from this PokÃ©mon the same amount of damage you did to your opponentâs Active PokÃ©mon.",Rx2,2,,
623431,Paras,Paras,https://tcgplayer-cdn.tcgplayer.com/product/623431_200w.jpg,3,24073,https://cpt.tcgcsv.com/Fn_6,2025-11-13T17:01:44.567,1,,0.01,0.1,1.39,0.07,0.07,Normal,,004/159,Common,Grass,70,Basic,"[G] Leech Life (10)
<br>Heal from this PokÃ©mon the same amount of damage you did to your opponentâs Active PokÃ©mon.",Rx2,2,,
623432,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/623432_200w.jpg,3,24073,https://cpt.tcgcsv.com/Gn_6,2026-01-14T20:07:46.193,1,,0.01,0.1,1.39,0.07,0.04,Normal,,005/159,Common,Grass,120,Stage 1,"[1] Spore
<br>Your opponentâs Active PokÃ©mon is now Asleep.",Rx2,2,"[1G] Scissor Swing (60+)
<br>Flip 2 coins. This attack does 30 more damage for each heads.",
623432,Parasect,Parasect,https://tcgplayer-cdn.tcgplayer.com/product/623432_200w.jpg,3,24073,https://cpt.tcgcsv.com/Gn_6,2026-01-14T20:07:46.193,1,,0.01,0.15,2.37,0.1,0.04,Reverse Holofoil,,005/159,Common,Grass,120,Stage 1,"[1] Spore
<br>Your opponentâs Active PokÃ©mon is now Asleep.",Rx2,2,"[1G] Scissor Swing (60+)
<br>Flip 2 coins. This attack does 30 more damage for each heads.",
623433,Petilil,Petilil,https://tcgplayer-cdn.tcgplayer.com/product/623433_200w.jpg,3,24073,https://cpt.tcgcsv.com/Hn_6,2025-11-29T02:08:17.363,1,,0.01,0.15,1.43,0.12,0.12,Reverse Holofoil,,006/159,Common,Grass,50,Basic,[1G] Leaf Step (30),Rx2,1,,
623433,Petilil,Petilil,https://tcgplayer-cdn.tcgplayer.com/product/623433_200w.jpg,3,24073,https://cpt.tcgcsv.com/Hn_6,2025-11-29T02:08:17.363,1,,0.01,0.1,1.39,0.06,0.04,Normal,,006/159,Common,Grass,50,Basic,[1G] Leaf Step (30),Rx2,1,,
623434,Lilligant,Lilligant,https://tcgplayer-cdn.tcgplayer.com/product/623434_200w.jpg,3,24073,https://cpt.tcgcsv.com/Jn_6,2026-01-12T14:28:52.79,1,"<strong>Ability</strong> â <strong>Sunny Day</strong>
<br>
<br>Attacks used by your Grass PokÃ©mon and Fire PokÃ©mon do 20 more damage to your opponent's Active PokÃ©mon <em>(before applying Weakness and Resistance).</em>",0.01,0.13,1.42,0.11,0.12,Normal,,007/159,Common,Grass,110,Stage 1,[2G] Spinning Attack (60),Rx2,2,,
623434,Lilligant,Lilligant,https://tcgplayer-cdn.tcgplayer.com/product/623434_200w.jpg,3,24073,https://cpt.tcgcsv.com/Jn_6,2026-01-12T14:28:52.79,1,"<strong>Ability</strong> â <strong>Sunny Day</strong>
<br>
<br>Attacks used by your Grass PokÃ©mon and Fire PokÃ©mon do 20 more damage to your opponent's Active PokÃ©mon <em>(before applying Weakness and Resistance).</em>",0.01,0.18,3.64,0.14,0.15,Reverse Holofoil,,007/159,Common,Grass,110,Stage 1,[2G] Spinning Attack (60),Rx2,2,,
623435,Maractus - 008/159,Maractus 008 159,https://tcgplayer-cdn.tcgplayer.com/product/623435_200w.jpg,3,24073,https://cpt.tcgcsv.com/Kn_6,2026-01-12T14:40:18.1,1,"<strong>Ability â Exploding Needles</strong>
<br>
<br>If this PokÃ©mon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's PokÃ©mon, put 6 damage counters on the Attacking PokÃ©mon.",0.01,0.11,2.28,0.06,0.06,Normal,,008/159,Uncommon,Grass,110,Basic,"[1] Corner (20)
<br>During your opponentâs next turn, the Defending PokÃ©mon canât retreat.",Rx2,2,,
623435,Maractus - 008/159,Maractus 008 159,https://tcgplayer-cdn.tcgplayer.com/product/623435_200w.jpg,3,24073,https://cpt.tcgcsv.com/Kn_6,2026-01-12T14:40:18.1,1,"<strong>Ability â Exploding Needles</strong>
<br>
<br>If this PokÃ©mon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's PokÃ©mon, put 6 damage counters on the Attacking PokÃ©mon.",0.01,0.18,2.37,0.14,0.17,Reverse Holofoil,,008/159,Uncommon,Grass,110,Basic,"[1] Corner (20)
<br>During your opponentâs next turn, the Defending PokÃ©mon canât retreat.",Rx2,2,,
623436,Karrablast,Karrablast,https://tcgplayer-cdn.tcgplayer.com/product/623436_200w.jpg,3,24073,https://cpt.tcgcsv.com/Ln_6,2025-10-21T21:57:47.37,1,,0.01,0.1,1.39,0.07,0.06,Normal,,009/159,Common,Grass,60,Basic,"[1] Push Down (10)
<br>Switch out your opponentâs Active PokÃ©mon to the Bench. <em>(Your opponent chooses the new Active PokÃ©mon.)</em>",Rx2,1,,
623436,Karrablast,Karrablast,https://tcgplayer-cdn.tcgplayer.com/product/623436_200w.jpg,3,24073,https://cpt.tcgcsv.com/Ln_6,2025-10-21T21:57:47.37,1,,0.01,0.16,2.37,0.14,0.15,Reverse Holofoil,,009/159,Common,Grass,60,Basic,"[1] Push Down (10)
<br>Switch out your opponentâs Active PokÃ©mon to the Bench. <em>(Your opponent chooses the new Active PokÃ©mon.)</em>",Rx2,1,,
623437,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/623437_200w.jpg,3,24073,https://cpt.tcgcsv.com/Mn_6,2026-01-12T14:15:12.247,1,,0.01,0.17,10.0,0.16,0.15,Reverse Holofoil,,010/159,Common,Grass,50,Basic,"[G] Spore Ball (10)
<br>Your opponentâs Active PokÃ©mon is now Asleep",Rx2,1,,
623437,Foongus,Foongus,https://tcgplayer-cdn.tcgplayer.com/product/623437_200w.jpg,3,24073,https://cpt.tcgcsv.com/Mn_6,2026-01-12T14:15:12.247,1,,0.01,0.1,1.39,0.04,0.04,Normal,,010/159,Common,Grass,50,Basic,"[G] Spore Ball (10)
<br>Your opponentâs Active PokÃ©mon is now Asleep",Rx2,1,,
623438,Amoonguss ex,Amoonguss ex,https://tcgplayer-cdn.tcgplayer.com/product/623438_200w.jpg,3,24073,https://cpt.tcgcsv.com/Nn_6,2026-01-14T20:07:41.253,1,,0.22,0.75,9999.0,0.5,0.9,Holofoil,,011/159,Double Rare,Grass,260,Stage 1,"[G] Spore Ball (30)
<br>Your opponentâs Active PokÃ©mon is now Asleep.",Rx2,2,"[1G] Champignonâs Swing (100+)
<br>Flip a coin. If heads, this attack does 80 more damage.",
623439,Shelmet,Shelmet,https://tcgplayer-cdn.tcgplayer.com/product/623439_200w.jpg,3,24073,https://cpt.tcgcsv.com/Pn_6,2025-11-29T02:20:53.873,1,,0.01,0.15,2.37,0.08,0.1,Reverse Holofoil,,012/159,Common,Grass,70,Basic,"[1G] Shell Smack (20)
<br>Flip a coin. If heads, during your opponentâs next turn, prevent all damage done to this PokÃ©mon by attacks.",Rx2,3,,
623439,Shelmet,Shelmet,https://tcgplayer-cdn.tcgplayer.com/product/623439_200w.jpg,3,24073,https://cpt.tcgcsv.com/Pn_6,2025-11-29T02:20:53.873,1,,0.01,0.1,2.28,0.02,0.02,Normal,,012/159,Common,Grass,70,Basic,"[1G] Shell Smack (20)
<br>Flip a coin. If heads, during your opponentâs next turn, prevent all damage done to this PokÃ©mon by attacks.",Rx2,3,,
623440,Accelgor,Accelgor,https://tcgplayer-cdn.tcgplayer.com/product/623440_200w.jpg,3,24073,https://cpt.tcgcsv.com/Qn_6,2025-11-28T20:08:56.133,1,,0.01,0.1,2.28,0.03,0.03,Normal,,013/159,Uncommon,Grass,100,Stage 1,"[1G] Poisonous Play (70)
<br>Your opponentâs Active PokÃ©mon is now Confused and Poisoned. Switch this PokÃ©mon with 1 of your Benched PokÃ©mon.",Rx2,1,,
623440,Accelgor,Accelgor,https://tcgplayer-cdn.tcgplayer.com/product/623440_200w.jpg,3,24073,https://cpt.tcgcsv.com/Qn_6,2025-11-28T20:08:56.133,1,,0.01,0.16,2.28,0.14,0.16,Reverse Holofoil,,013/159,Uncommon,Grass,100,Stage 1,"[1G] Poisonous Play (70)
<br>Your opponentâs Active PokÃ©mon is now Confused and Poisoned. Switch this PokÃ©mon with 1 of your Benched PokÃ©mon.",Rx2,1,,
623441,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/623441_200w.jpg,3,24073,https://cpt.tcgcsv.com/Rn_6,2025-11-28T23:39:17.11,1,,0.01,0.1,1.39,0.06,0.08,Normal,,014/159,Common,Grass,90,Basic,"[1G] Crunch (50)
<br>Flip a coin. If heads, discard an Energy from your opponentâs Active PokÃ©mon.",Rx2,1,,
623441,Durant,Durant,https://tcgplayer-cdn.tcgplayer.com/product/623441_200w.jpg,3,24073,https://cpt.tcgcsv.com/Rn_6,2025-11-28T23:39:17.11,1,,0.01,0.15,2.37,0.11,0.12,Reverse Holofoil,,014/159,Common,Grass,90,Basic,"[1G] Crunch (50)
<br>Flip a coin. If heads, discard an Energy from your opponentâs Active PokÃ©mon.",Rx2,1,,
623442,Virizion,Virizion,https://tcgplayer-cdn.tcgplayer.com/product/623442_200w.jpg,3,24073,https://cpt.tcgcsv.com/Sn_6,2026-01-14T20:07:46.92,1,,0.09,0.3,5.0,0.26,0.23,Reverse Holofoil,,015/159,Uncommon,Grass,120,Basic,"[1G] Leaf Drain (30)
<br>Heal 30 damage from this PokÃ©mon.",Rx2,1,[2G] Slicing Blade (100),
623442,Virizion,Virizion,https://tcgplayer-cdn.tcgplayer.com/product/623442_200w.jpg,3,24073,https://cpt.tcgcsv.com/Sn_6,2026-01-14T20:07:46.92,1,,0.01,0.1,2.28,0.03,0.02,Normal,,015/159,Uncommon,Grass,120,Basic,"[1G] Leaf Drain (30)
<br>Heal 30 damage from this PokÃ©mon.",Rx2,1,[2G] Slicing Blade (100),
623443,Sprigatito,Sprigatito,https://tcgplayer-cdn.tcgplayer.com/product/623443_200w.jpg,3,24073,https://cpt.tcgcsv.com/Tn_6,2026-01-14T20:07:40.18,1,,0.01,0.1,2.28,0.06,0.04,Normal,,016/159,Common,Grass,60,Basic,"[1] Tons of Treading (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Rx2,1,,
623443,Sprigatito,Sprigatito,https://tcgplayer-cdn.tcgplayer.com/product/623443_200w.jpg,3,24073,https://cpt.tcgcsv.com/Tn_6,2026-01-14T20:07:40.18,1,,0.01,0.18,2.37,0.17,0.1,Reverse Holofoil,,016/159,Common,Grass,60,Basic,"[1] Tons of Treading (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",Rx2,1,,
623444,Floragato,Floragato,https://tcgplayer-cdn.tcgplayer.com/product/623444_200w.jpg,3,24073,https://cpt.tcgcsv.com/Vn_6,2026-01-14T20:07:41.973,1,,0.01,0.15,1.44,0.12,0.06,Reverse Holofoil,,017/159,Common,Grass,90,Stage 1,"[2] Magical Leaf (30+)
<br>Flip a coin. If heads, this attack does 30 more damage, and heal 30 damage from this PokÃ©mon.",Rx2,1,,
